# An edibble: 7,200 x 6
       participant    block     trial      rep            input    page
           <U(12)> <U(144)>  <U(~1k)> <U(~7k)>          <T(12)> <T(10)>
             <chr>    <chr>     <chr>    <chr>            <chr>   <chr>
5700 participant10 block114 trial1140  rep5700 mouseringsingle2  page03
5701 participant10 block115 trial1141  rep5701 mouseringdouble4  page03
5702 participant10 block115 trial1141  rep5702 mouseringdouble4  page03
5703 participant10 block115 trial1141  rep5703 mouseringdouble4  page03
5704 participant10 block115 trial1141  rep5704 mouseringdouble4  page03
5705 participant10 block115 trial1141  rep5705 mouseringdouble4  page03
5706 participant10 block115 trial1142  rep5706 mouseringdouble4  page09
5707 participant10 block115 trial1142  rep5707 mouseringdouble4  page09
5708 participant10 block115 trial1142  rep5708 mouseringdouble4  page09
5709 participant10 block115 trial1142  rep5709 mouseringdouble4  page09
5710 participant10 block115 trial1142  rep5710 mouseringdouble4  page09
5711 participant10 block115 trial1143  rep5711 mouseringdouble4  page01
5712 participant10 block115 trial1143  rep5712 mouseringdouble4  page01
5713 participant10 block115 trial1143  rep5713 mouseringdouble4  page01
5714 participant10 block115 trial1143  rep5714 mouseringdouble4  page01
5715 participant10 block115 trial1143  rep5715 mouseringdouble4  page01
5716 participant10 block115 trial1144  rep5716 mouseringdouble4  page05
5717 participant10 block115 trial1144  rep5717 mouseringdouble4  page05
5718 participant10 block115 trial1144  rep5718 mouseringdouble4  page05
5719 participant10 block115 trial1144  rep5719 mouseringdouble4  page05
5720 participant10 block115 trial1144  rep5720 mouseringdouble4  page05
5721 participant10 block115 trial1145  rep5721 mouseringdouble4  page08
5722 participant10 block115 trial1145  rep5722 mouseringdouble4  page08
5723 participant10 block115 trial1145  rep5723 mouseringdouble4  page08
5724 participant10 block115 trial1145  rep5724 mouseringdouble4  page08
5725 participant10 block115 trial1145  rep5725 mouseringdouble4  page08
5726 participant10 block115 trial1146  rep5726 mouseringdouble4  page06
5727 participant10 block115 trial1146  rep5727 mouseringdouble4  page06
5728 participant10 block115 trial1146  rep5728 mouseringdouble4  page06
5729 participant10 block115 trial1146  rep5729 mouseringdouble4  page06
5730 participant10 block115 trial1146  rep5730 mouseringdouble4  page06
5731 participant10 block115 trial1147  rep5731 mouseringdouble4  page07
5732 participant10 block115 trial1147  rep5732 mouseringdouble4  page07
5733 participant10 block115 trial1147  rep5733 mouseringdouble4  page07
5734 participant10 block115 trial1147  rep5734 mouseringdouble4  page07
5735 participant10 block115 trial1147  rep5735 mouseringdouble4  page07
5736 participant10 block115 trial1148  rep5736 mouseringdouble4  page04
5737 participant10 block115 trial1148  rep5737 mouseringdouble4  page04
5738 participant10 block115 trial1148  rep5738 mouseringdouble4  page04
5739 participant10 block115 trial1148  rep5739 mouseringdouble4  page04
5740 participant10 block115 trial1148  rep5740 mouseringdouble4  page04
5741 participant10 block115 trial1149  rep5741 mouseringdouble4  page10
5742 participant10 block115 trial1149  rep5742 mouseringdouble4  page10
5743 participant10 block115 trial1149  rep5743 mouseringdouble4  page10
5744 participant10 block115 trial1149  rep5744 mouseringdouble4  page10
5745 participant10 block115 trial1149  rep5745 mouseringdouble4  page10
5746 participant10 block115 trial1150  rep5746 mouseringdouble4  page02
5747 participant10 block115 trial1150  rep5747 mouseringdouble4  page02
5748 participant10 block115 trial1150  rep5748 mouseringdouble4  page02
5749 participant10 block115 trial1150  rep5749 mouseringdouble4  page02
5750 participant10 block115 trial1150  rep5750 mouseringdouble4  page02
5751 participant10 block116 trial1151  rep5751 mouseringdouble2  page04
5752 participant10 block116 trial1151  rep5752 mouseringdouble2  page04
5753 participant10 block116 trial1151  rep5753 mouseringdouble2  page04
5754 participant10 block116 trial1151  rep5754 mouseringdouble2  page04
5755 participant10 block116 trial1151  rep5755 mouseringdouble2  page04
5756 participant10 block116 trial1152  rep5756 mouseringdouble2  page03
5757 participant10 block116 trial1152  rep5757 mouseringdouble2  page03
5758 participant10 block116 trial1152  rep5758 mouseringdouble2  page03
5759 participant10 block116 trial1152  rep5759 mouseringdouble2  page03
5760 participant10 block116 trial1152  rep5760 mouseringdouble2  page03
5761 participant10 block116 trial1153  rep5761 mouseringdouble2  page06
5762 participant10 block116 trial1153  rep5762 mouseringdouble2  page06
5763 participant10 block116 trial1153  rep5763 mouseringdouble2  page06
5764 participant10 block116 trial1153  rep5764 mouseringdouble2  page06
5765 participant10 block116 trial1153  rep5765 mouseringdouble2  page06
5766 participant10 block116 trial1154  rep5766 mouseringdouble2  page05
5767 participant10 block116 trial1154  rep5767 mouseringdouble2  page05
5768 participant10 block116 trial1154  rep5768 mouseringdouble2  page05
5769 participant10 block116 trial1154  rep5769 mouseringdouble2  page05
5770 participant10 block116 trial1154  rep5770 mouseringdouble2  page05
5771 participant10 block116 trial1155  rep5771 mouseringdouble2  page08
5772 participant10 block116 trial1155  rep5772 mouseringdouble2  page08
5773 participant10 block116 trial1155  rep5773 mouseringdouble2  page08
5774 participant10 block116 trial1155  rep5774 mouseringdouble2  page08
5775 participant10 block116 trial1155  rep5775 mouseringdouble2  page08
5776 participant10 block116 trial1156  rep5776 mouseringdouble2  page02
5777 participant10 block116 trial1156  rep5777 mouseringdouble2  page02
5778 participant10 block116 trial1156  rep5778 mouseringdouble2  page02
5779 participant10 block116 trial1156  rep5779 mouseringdouble2  page02
5780 participant10 block116 trial1156  rep5780 mouseringdouble2  page02
5781 participant10 block116 trial1157  rep5781 mouseringdouble2  page01
5782 participant10 block116 trial1157  rep5782 mouseringdouble2  page01
5783 participant10 block116 trial1157  rep5783 mouseringdouble2  page01
5784 participant10 block116 trial1157  rep5784 mouseringdouble2  page01
5785 participant10 block116 trial1157  rep5785 mouseringdouble2  page01
5786 participant10 block116 trial1158  rep5786 mouseringdouble2  page07
5787 participant10 block116 trial1158  rep5787 mouseringdouble2  page07
5788 participant10 block116 trial1158  rep5788 mouseringdouble2  page07
5789 participant10 block116 trial1158  rep5789 mouseringdouble2  page07
5790 participant10 block116 trial1158  rep5790 mouseringdouble2  page07
5791 participant10 block116 trial1159  rep5791 mouseringdouble2  page10
5792 participant10 block116 trial1159  rep5792 mouseringdouble2  page10
5793 participant10 block116 trial1159  rep5793 mouseringdouble2  page10
5794 participant10 block116 trial1159  rep5794 mouseringdouble2  page10
5795 participant10 block116 trial1159  rep5795 mouseringdouble2  page10
5796 participant10 block116 trial1160  rep5796 mouseringdouble2  page09
5797 participant10 block116 trial1160  rep5797 mouseringdouble2  page09
5798 participant10 block116 trial1160  rep5798 mouseringdouble2  page09
5799 participant10 block116 trial1160  rep5799 mouseringdouble2  page09
5800 participant10 block116 trial1160  rep5800 mouseringdouble2  page09
5801 participant10 block117 trial1161  rep5801 mouseringsingle1  page07
5802 participant10 block117 trial1161  rep5802 mouseringsingle1  page07
5803 participant10 block117 trial1161  rep5803 mouseringsingle1  page07
5804 participant10 block117 trial1161  rep5804 mouseringsingle1  page07
5805 participant10 block117 trial1161  rep5805 mouseringsingle1  page07
5806 participant10 block117 trial1162  rep5806 mouseringsingle1  page01
5807 participant10 block117 trial1162  rep5807 mouseringsingle1  page01
5808 participant10 block117 trial1162  rep5808 mouseringsingle1  page01
5809 participant10 block117 trial1162  rep5809 mouseringsingle1  page01
5810 participant10 block117 trial1162  rep5810 mouseringsingle1  page01
5811 participant10 block117 trial1163  rep5811 mouseringsingle1  page05
5812 participant10 block117 trial1163  rep5812 mouseringsingle1  page05
5813 participant10 block117 trial1163  rep5813 mouseringsingle1  page05
5814 participant10 block117 trial1163  rep5814 mouseringsingle1  page05
5815 participant10 block117 trial1163  rep5815 mouseringsingle1  page05
5816 participant10 block117 trial1164  rep5816 mouseringsingle1  page04
5817 participant10 block117 trial1164  rep5817 mouseringsingle1  page04
5818 participant10 block117 trial1164  rep5818 mouseringsingle1  page04
5819 participant10 block117 trial1164  rep5819 mouseringsingle1  page04
5820 participant10 block117 trial1164  rep5820 mouseringsingle1  page04
5821 participant10 block117 trial1165  rep5821 mouseringsingle1  page08
5822 participant10 block117 trial1165  rep5822 mouseringsingle1  page08
5823 participant10 block117 trial1165  rep5823 mouseringsingle1  page08
5824 participant10 block117 trial1165  rep5824 mouseringsingle1  page08
5825 participant10 block117 trial1165  rep5825 mouseringsingle1  page08
5826 participant10 block117 trial1166  rep5826 mouseringsingle1  page10
5827 participant10 block117 trial1166  rep5827 mouseringsingle1  page10
5828 participant10 block117 trial1166  rep5828 mouseringsingle1  page10
5829 participant10 block117 trial1166  rep5829 mouseringsingle1  page10
5830 participant10 block117 trial1166  rep5830 mouseringsingle1  page10
5831 participant10 block117 trial1167  rep5831 mouseringsingle1  page02
5832 participant10 block117 trial1167  rep5832 mouseringsingle1  page02
5833 participant10 block117 trial1167  rep5833 mouseringsingle1  page02
5834 participant10 block117 trial1167  rep5834 mouseringsingle1  page02
5835 participant10 block117 trial1167  rep5835 mouseringsingle1  page02
5836 participant10 block117 trial1168  rep5836 mouseringsingle1  page06
5837 participant10 block117 trial1168  rep5837 mouseringsingle1  page06
5838 participant10 block117 trial1168  rep5838 mouseringsingle1  page06
5839 participant10 block117 trial1168  rep5839 mouseringsingle1  page06
5840 participant10 block117 trial1168  rep5840 mouseringsingle1  page06
5841 participant10 block117 trial1169  rep5841 mouseringsingle1  page03
5842 participant10 block117 trial1169  rep5842 mouseringsingle1  page03
5843 participant10 block117 trial1169  rep5843 mouseringsingle1  page03
5844 participant10 block117 trial1169  rep5844 mouseringsingle1  page03
5845 participant10 block117 trial1169  rep5845 mouseringsingle1  page03
5846 participant10 block117 trial1170  rep5846 mouseringsingle1  page09
5847 participant10 block117 trial1170  rep5847 mouseringsingle1  page09
5848 participant10 block117 trial1170  rep5848 mouseringsingle1  page09
5849 participant10 block117 trial1170  rep5849 mouseringsingle1  page09
5850 participant10 block117 trial1170  rep5850 mouseringsingle1  page09
5851 participant10 block118 trial1171  rep5851        touchpad1  page02
5852 participant10 block118 trial1171  rep5852        touchpad1  page02
5853 participant10 block118 trial1171  rep5853        touchpad1  page02
5854 participant10 block118 trial1171  rep5854        touchpad1  page02
5855 participant10 block118 trial1171  rep5855        touchpad1  page02
5856 participant10 block118 trial1172  rep5856        touchpad1  page09
5857 participant10 block118 trial1172  rep5857        touchpad1  page09
5858 participant10 block118 trial1172  rep5858        touchpad1  page09
5859 participant10 block118 trial1172  rep5859        touchpad1  page09
5860 participant10 block118 trial1172  rep5860        touchpad1  page09
5861 participant10 block118 trial1173  rep5861        touchpad1  page04
5862 participant10 block118 trial1173  rep5862        touchpad1  page04
5863 participant10 block118 trial1173  rep5863        touchpad1  page04
5864 participant10 block118 trial1173  rep5864        touchpad1  page04
5865 participant10 block118 trial1173  rep5865        touchpad1  page04
5866 participant10 block118 trial1174  rep5866        touchpad1  page01
5867 participant10 block118 trial1174  rep5867        touchpad1  page01
5868 participant10 block118 trial1174  rep5868        touchpad1  page01
5869 participant10 block118 trial1174  rep5869        touchpad1  page01
5870 participant10 block118 trial1174  rep5870        touchpad1  page01
5871 participant10 block118 trial1175  rep5871        touchpad1  page07
5872 participant10 block118 trial1175  rep5872        touchpad1  page07
5873 participant10 block118 trial1175  rep5873        touchpad1  page07
5874 participant10 block118 trial1175  rep5874        touchpad1  page07
5875 participant10 block118 trial1175  rep5875        touchpad1  page07
5876 participant10 block118 trial1176  rep5876        touchpad1  page10
